clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,FC,FD,FF,FS,G,I,PE,RB,DD,GS,SG,CA,CV,FT,DP,PP,GC,ano
266,Fluminense,5,Contundido,3,zag,Digão,68886,5,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,5,0,3.5,3,5.44,0,5.44,NA,NA,NA,NA,1,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Igor Vinícius,95466,5,0,4.13,3,8.33,0,8.33,1,6,NA,2,1,NA,NA,4,3,NA,NA,2,NA,1,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,5,1.3,5.23,3,7.04,-0.57,7.61,NA,5,NA,2,1,1,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Liziero,100761,5,3.2,2.13,3,4.74,0.76,3.9800000000000004,NA,4,1,1,2,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,3,Suspenso,4,mei,Diego,38909,5,0,0.18,4,5.24,0,5.24,NA,5,3,3,6,NA,NA,6,4,NA,NA,NA,3,NA,NA,NA,1,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitinho,78435,5,5.2,7.65,2,9.29,-0.26,9.549999999999999,NA,2,3,3,1,1,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,5,11.5,9.17,3,14.89,0.75,14.14,3,2,NA,1,2,NA,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,5,0.5,4.53,3,11.37,-2.38,13.75,NA,2,NA,2,7,1,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Brenner,99789,5,0,0,1,2.17,0,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Trauco,95738,5,0,3.7,2,5.56,0,5.56,1,2,NA,NA,NA,NA,NA,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,4,mei,Igor Gomes,100084,5,0,0.55,2,1.23,0,1.23,NA,1,NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Ronaldo,92981,5,0,4.15,2,4.99,0,4.99,1,8,NA,NA,1,NA,NA,4,8,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,5,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Toró,101885,5,-1.1,2.32,5,4.8,-0.53,5.33,NA,7,2,5,9,1,NA,6,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,5,0.9,1.85,2,3.57,-0.54,4.109999999999999,NA,3,1,1,4,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Helinho,102598,5,2.2,0.85,2,4.27,0.09,4.18,NA,3,1,NA,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Piris da Motta,95802,5,0,1.2,2,4,0,4,NA,1,NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Léo Moura,37701,5,0,1.4,1,5.55,0,5.55,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Lucas Kal,95662,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,5,0,-1.2,1,0.73,0,0.73,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rodrigo Freitas,103261,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Alex Amado,78475,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,5,2.5,5.07,3,6.83,-0.33,7.16,NA,9,NA,NA,8,NA,NA,6,11,NA,NA,1,2,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Vico,95622,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,5,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Guilherme Guedes,100741,5,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Felipe Vizeu,94138,5,0,-0.22,5,1.9,-0.04,1.94,NA,3,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,5,-1.4,-1.4,1,3.31,-1.69,5,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Antony,103455,5,4.9,5.46,5,12.5,0.55,11.95,2,NA,1,3,16,NA,NA,21,4,NA,NA,NA,NA,NA,2,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,5,0,6.8,2,9.31,0,9.31,NA,1,1,1,1,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,3,Suspenso,4,mei,Matheus Henrique,100742,5,2.1,0.76,5,3.9,0.3,3.6,NA,6,1,1,9,NA,NA,14,7,NA,NA,NA,3,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,5,0,1.1,2,2,0,2,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,5,2.8,3.8,4,4.56,-0.81,5.369999999999999,NA,3,4,3,8,1,1,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Maicon,38196,5,0,3.25,2,9.68,0,9.68,1,1,NA,1,1,NA,NA,6,3,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,3,zag,Breno,50408,5,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,5,-0.7,-0.7,1,2.76,-1.24,4,NA,2,1,1,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Walce,104074,5,6.3,3.57,3,3.67,1.05,2.62,NA,1,NA,NA,NA,NA,NA,6,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Diego Tardelli,38231,5,0,1.9,2,9.96,0,9.96,NA,NA,3,NA,1,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Bruno César,52558,5,-0.9,2.12,4,7.8,-0.87,8.67,NA,3,NA,NA,5,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Kleber,100126,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Werley,62974,5,-0.1,-1.5,3,0.74,0.02,0.72,NA,1,2,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,5,1.93,3.74,5,10.57,-0.59,11.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Bruno,42499,5,0,2.4,1,5.13,0,5.13,NA,2,NA,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,5,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,5,0,-0.65,2,2.41,0,2.41,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Rafael Sobis,37798,5,0,1.43,3,6.36,0,6.36,NA,2,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,André,68690,5,-0.3,4.74,5,10.18,-0.78,10.959999999999999,1,6,2,4,9,1,NA,8,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Camilo,62009,5,0,3.7,1,6.73,0,6.73,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Uendel,60852,5,0,-1.4,1,1.8,0,1.8,NA,3,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Júlio César,49673,5,0,5,1,6.05,0,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,5,0.4,0.75,4,3.81,-0.47,4.28,NA,3,1,1,2,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Fernando,99550,5,2.1,4.33,3,3.41,0.01,3.4000000000000004,NA,6,NA,NA,3,NA,NA,5,4,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,5,0,2.9,1,3.4,0,3.4,NA,NA,NA,NA,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,5,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,5,1.4,1.4,1,1.95,-0.05,2,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,5,ata,Maranhão,73513,5,-0.3,-0.2,2,1.77,-0.38,2.15,NA,2,NA,1,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,5,2.2,1.85,2,2.85,0.16,2.69,NA,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Edenílson,63289,5,6.8,2.28,4,8.52,1.2,7.319999999999999,1,6,NA,NA,4,1,NA,13,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,João Lucas,104257,5,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Walter,62128,5,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,D'Alessandro,62023,5,-0.4,1.08,4,7.14,-0.36,7.5,1,NA,2,4,3,NA,1,16,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
285,Internacional,6,Nulo,1,gol,Danilo Fernandes,69051,5,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,5,4.38,4.38,1,7.27,0.02,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Morato,105613,5,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Wellington Silva,68895,5,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,5,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,5,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Rithely,68834,5,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
